id_user,created_at,username,verified,followers,following,tweet_count,listed_count,cant_tweets_muestra,rt,vreplicas,likes,rtquotes
1237899924999507968,2020-03-12T00:35:40.000Z,YaniraC88191108,False,88,170,13102,0,320,225,40,241,5
301350287,2011-05-19T09:49:50.000Z,Carolina_Calvo,False,1830,626,4022,40,1,0,0,1,0
40911495,2009-05-18T16:47:42.000Z,ArKMazariegos,False,321,490,5933,1,10,0,0,1,0
1403162144477171721,2021-06-11T01:29:06.000Z,jxchuwuu,False,0,20,26,0,1,0,0,0,0
47644120,2009-06-16T15:00:05.000Z,jdjauregui,False,47,110,88,0,4,0,0,1,0
1325067661240373249,2020-11-07T13:29:03.000Z,artefotografi11,False,1,16,11,0,1,0,0,0,0
740993030,2012-08-06T16:48:36.000Z,Kaf_flyn,False,19,24,285,0,2,0,0,0,0
1172011505304461312,2019-09-12T04:58:24.000Z,sontay_19,False,83,371,17,0,3,0,0,9,0
611769503,2012-06-18T15:37:48.000Z,Flavinho_24,False,554,276,29425,7,2,0,1,1,0
73269789,2009-09-11T01:03:04.000Z,jeanpierremora,False,1553,977,13630,32,25,7,12,206,2
757944427,2012-08-14T21:42:10.000Z,eileegonzalez__,False,21,138,10967,3,1,0,0,0,0
796250539,2012-09-01T14:56:17.000Z,pammer_,False,1348,498,21518,0,75,2,21,89,1
339975918,2011-07-21T23:34:12.000Z,nandotatito,False,142,113,7952,1,48,7,32,41,0
1618097227,2013-07-24T15:57:52.000Z,_jose_66,False,92,429,3891,0,3,0,1,0,0
1437287507939536898,2021-09-13T05:30:53.000Z,Mynor_Coffee,False,1,93,1,0,1,0,0,0,0
1409206026436493322,2021-06-27T17:44:50.000Z,QuieroSerTu_BB,False,451,235,642,0,54,25,30,341,0
66577304,2009-08-18T03:00:23.000Z,JennyCarrera_,False,11951,596,23974,24,1,0,0,1,0
1392115405,2013-04-30T13:43:38.000Z,jonk8_,False,215,167,11883,0,34,0,1,9,0
318534221,2011-06-16T16:54:14.000Z,aleggrajeda,False,423,438,967,0,6,39,4,138,22
964252786761322496,2018-02-15T21:39:14.000Z,Orieetaa,False,156,250,5075,0,2,0,2,4,0
1348343683637243904,2021-01-10T18:59:30.000Z,SoyJ28,False,8,46,262,0,2,0,1,0,0
353167151,2011-08-11T17:09:11.000Z,NELSYPEXOXA,False,76,138,901,0,1,0,1,0,0
27131123,2009-03-27T23:50:30.000Z,malejandrald,False,1102,556,36443,10,4,1,1,5,0
326875172,2011-06-30T16:45:06.000Z,AnyG1183,False,2446,931,15963,1,1024,167,1179,8232,63
152465797,2010-06-06T01:50:17.000Z,talquian,False,1707,4892,81878,3,2,0,1,2,0
882104981477785600,2017-07-04T05:13:11.000Z,GlobalGuatemala,False,10,158,59,0,2,0,0,0,0
211728884,2010-11-04T02:16:49.000Z,LeTurksTweets,False,154,350,2588,0,4,0,0,1,0
34086149,2009-04-21T23:19:06.000Z,CalinRdz,False,2421,1136,36832,3,95,19,44,333,3
430394625,2011-12-07T03:39:32.000Z,dimasmsc,False,405,1011,7216,6,8,0,1,1,0
307900697,2011-05-30T13:56:36.000Z,lobsangcordon,False,68,141,657,1,38,0,0,1,0
269481570,2011-03-20T21:40:11.000Z,lizandro_gt,False,170,171,2914,0,1,0,0,7,1
1097664557726740481,2019-02-19T01:09:58.000Z,GtLiss,False,6763,2646,21995,1,3943,683,4791,22059,115
1241814596605956098,2020-03-22T19:50:59.000Z,OsoriomWernerr,False,7069,214,572,8,39,123,106,1818,0
1140433614179655681,2019-06-17T01:38:56.000Z,loissv95,False,95,200,949,0,1,0,0,1,0
541164487,2012-03-30T22:09:11.000Z,H_cobanimperial,False,5168,280,4127,3,2,6,0,11,1
3240419238,2015-06-09T05:16:59.000Z,Abner_Bala,False,182,304,2166,0,1,0,0,0,0
894204889542406144,2017-08-06T14:33:54.000Z,mari_jos14,False,537,110,2850,0,40,8,25,294,1
456241207,2012-01-06T01:24:01.000Z,_themarswalker_,False,1213,699,18396,4,4,5,2,30,1
489504036,2012-02-11T16:03:10.000Z,SergioVives2,False,719,1403,21676,5,119,16,26,242,1
138479612,2010-04-29T17:20:23.000Z,ByronQuinto,False,531,339,28339,1,300,18,92,160,4
836832804,2012-09-21T02:42:23.000Z,orellana_ovidio,False,491,157,1448,1,52,13,61,62,11
1353339678230011906,2021-01-24T13:51:53.000Z,__Rossmery18,False,13,36,85,0,4,0,0,3,0
101310532,2010-01-02T20:51:32.000Z,Keviin_Alex,False,295,250,21173,1,1,0,0,0,0
579402384,2012-05-13T22:02:37.000Z,bsosa72,False,112,380,1890,0,1,0,0,0,0
977215327,2012-11-28T23:43:38.000Z,NT_Musicales,False,1652,859,14976,16,3,2,0,8,0
243743252,2011-01-27T18:27:41.000Z,carlitosamiel,False,234,342,19552,1,40,15,24,146,7
1241555900122439681,2020-03-22T02:43:11.000Z,Estela12104732,False,12,216,10,0,2,0,0,0,0
1267238840,2013-03-14T14:45:31.000Z,each44,False,291,819,7758,3,174,27,92,115,2
490104000,2012-02-12T06:55:27.000Z,DocLP,False,384,592,14834,8,152,64,51,406,5
2521679689,2014-05-25T00:23:14.000Z,Frankygmez777,False,86,127,9943,0,19,0,7,6,0
1348468926745817088,2021-01-11T03:17:09.000Z,Dj_mariosiquina,False,0,4,3,0,1,0,0,0,0
1413284746726096903,2021-07-08T23:52:17.000Z,Charlyelviejon1,False,1,34,4,0,2,0,0,2,0
1340314001423683586,2020-12-19T15:12:23.000Z,AnaGamerOficial,False,9,3,6,0,3,0,0,3,0
155719910,2010-06-14T22:45:41.000Z,Josemarconi_,False,544,637,17414,1,13,0,0,8,0
1394389375660826625,2021-05-17T20:28:42.000Z,Juanita84857111,False,1,2,1,0,1,0,0,0,0
1011052851831951365,2018-06-25T01:05:59.000Z,jimenezal98,False,306,459,3538,0,1,2,1,28,0
1849362590,2013-09-09T20:33:54.000Z,_EsdrasAaron,False,420,664,15936,0,509,22,156,363,4
340077861,2011-07-22T03:13:42.000Z,Teiio_Esquivel,False,537,345,9673,8,2,0,0,0,0
337887913,2011-07-18T18:55:54.000Z,SoyFlordeMaria,False,22648,2286,106150,59,211,1311,819,8017,166
1276359354434957312,2020-06-26T03:39:30.000Z,EmanuelAntn1,False,24,36,23,0,10,0,0,8,0
164961475,2010-07-10T05:50:44.000Z,0710_me,False,281,207,9135,0,101,0,16,91,0
2233832822,2013-12-07T02:48:52.000Z,Da98ro,False,115,276,719,3,8,0,2,1,0
3024525186,2015-02-18T01:05:31.000Z,chiquinfb,False,141,703,648,0,6,0,1,11,0
1415405782305280001,2021-07-14T20:21:35.000Z,Marysutuj1,False,2,16,5,0,2,0,0,1,0
1174397506026909699,2019-09-18T18:59:43.000Z,PhillipLanier8,False,73,403,3234,0,1,0,0,0,0
919217136949534720,2017-10-14T15:03:38.000Z,Andresjoid,False,12,345,548,0,2,0,0,0,0
70294107,2009-08-31T03:19:31.000Z,jaime_asturias,False,259,277,21890,3,525,28,99,355,6
1042526604180762625,2018-09-19T21:31:26.000Z,EstuardoGuzma20,False,45,179,580,0,9,0,1,12,0
123090840,2010-03-14T23:48:34.000Z,AllanAlvaradoC,False,459,2442,7657,1,16,0,1,10,0
1237425438,2013-03-03T02:33:52.000Z,Joseph__308,False,449,322,3126,0,27,0,1,0,0
708086209159909377,2016-03-11T00:24:42.000Z,Munixelaorg,False,7655,33,11978,26,1,0,0,5,0
1138684853300449285,2019-06-12T05:49:59.000Z,Thanny___,False,72,88,882,0,1,0,0,0,0
212671098,2010-11-06T18:33:24.000Z,byronramirezmon,False,211,777,1764,1,1,0,0,0,0
1397846344107270144,2021-05-27T09:25:46.000Z,JavierLopeRodr1,False,1,5,7,0,1,0,0,0,0
942273127123386373,2017-12-17T05:59:54.000Z,arbencista,False,120,21,998,0,1,42,3,94,3
1315965226228031491,2020-10-13T10:39:12.000Z,oradoranonimo,False,2,1,116,0,2,0,0,0,0
1270159396119752704,2020-06-09T01:03:14.000Z,99Brauliol,False,264,769,98,0,3,0,0,4,0
61117311,2009-07-29T04:57:01.000Z,eltalJosEduardo,False,593,1013,30623,3,7,0,0,2,0
1459984615,2013-05-26T15:42:36.000Z,OrlandoElias787,False,72,533,3276,0,105,17,12,105,1
1452522217137377288,2021-10-25T06:28:10.000Z,TVidas2025,False,0,4,1,0,1,0,0,1,0
1333637264006590464,2020-12-01T05:01:35.000Z,ProyectJiminie,False,2877,212,9340,8,12,38,3,139,0
225687418,2010-12-12T05:50:13.000Z,Selvin_rea,False,259,264,23489,2,22,0,0,2,1
145507213,2010-05-19T04:11:06.000Z,VinicioBejarano,False,301,423,10412,8,7,3,0,13,0
940036497062862848,2017-12-11T01:52:20.000Z,elder_barillas3,False,9,72,74,0,2,0,0,0,0
31652879,2009-04-16T05:03:29.000Z,joca01900,False,804,485,33143,1,14,1,13,17,0
1368913433417105410,2021-03-08T13:16:20.000Z,Newadesign,False,7,74,24,0,16,1,0,1,0
1056687596,2013-01-03T02:40:56.000Z,RobertMChicas,False,572,687,39813,0,1,0,0,0,0
178868848,2010-08-15T22:35:40.000Z,coquijuarez,False,160,548,276,0,2,0,0,2,0
1324925193932988417,2020-11-07T04:02:48.000Z,emarioamado,False,0,43,25,0,1,0,0,0,0
758687142256054272,2016-07-28T15:34:45.000Z,oAlexanderCB,False,20,33,58,0,8,0,0,5,0
601039225,2012-06-06T15:00:49.000Z,2013Alejandro,False,207,433,27983,2,6,0,0,1,0
1267560141190238209,2020-06-01T20:54:44.000Z,carlitoshot80,False,3374,1041,267,1,1,4,6,53,0
217548273,2010-11-19T20:52:16.000Z,luisaoone7,False,205,233,3415,2,2,0,0,0,0
1363322137818390528,2021-02-21T02:58:32.000Z,Carlito55380314,False,0,24,21,0,4,0,0,0,0
127254623,2010-03-28T16:02:04.000Z,ASEGAN_SAS,False,2068,1773,645,7,9,0,0,1,0
37687249,2009-05-04T15:49:04.000Z,raul_garciagt,False,261,926,4913,1,6,0,0,0,0
532298055,2012-03-21T13:07:58.000Z,TopGunL300,False,295,601,7654,3,142,6,9,78,1
3104821679,2015-03-22T14:34:08.000Z,chejs_01,False,157,152,358,0,63,0,33,37,0
119818788,2010-03-04T18:55:18.000Z,PuercosTodos,False,643,810,67968,5,1100,156,355,767,21
1246943218782089217,2020-04-05T23:30:23.000Z,HectorP78503980,False,4888,515,201,4,14,178,74,2340,5
1083450672,2013-01-12T16:32:10.000Z,jumpdafocka,False,1711,1890,69794,0,3,0,1,2,0
2395312663,2014-03-18T00:02:02.000Z,a_chavez1512,False,58,203,814,0,1,0,0,0,0
185795582,2010-09-01T21:23:28.000Z,Jachi3,False,22,83,44,0,2,0,0,0,0
1381839481951621120,2021-04-13T05:20:05.000Z,JFer16608546,False,2,64,20,0,2,0,0,0,0
602845132,2012-06-08T15:27:06.000Z,95_asdfghjkl,False,519,610,10646,1,250,9,110,353,3
274014074,2011-03-29T15:19:42.000Z,Raquel_Garicia,False,129,163,2883,4,26,0,9,49,0
189574345,2010-09-11T16:54:06.000Z,victorvgt,False,86,872,16653,0,72,2,16,28,1
3389738721,2015-07-23T19:11:58.000Z,arquitectonico3,False,1348,1330,5049,0,3,0,0,0,0
374329043,2011-09-16T03:55:02.000Z,levi_abraham,False,446,848,10156,0,1,0,0,0,0
215065442,2010-11-12T22:34:53.000Z,Evolutec_gt,False,36,113,5759,3,2,0,0,0,0
2362068325,2014-02-26T03:36:04.000Z,VinicioGarcia12,False,6,25,437,0,1,0,0,0,0
144344800,2010-05-16T01:35:49.000Z,geovasperez,False,36,125,157,0,8,0,0,2,0
2387417727,2014-03-06T05:06:22.000Z,Isza_an,False,64,97,240,0,3,0,0,6,0
2166394760,2013-10-31T10:16:58.000Z,Cesar_jam,False,115,189,1729,2,8,6,5,16,0
25760658,2009-03-22T01:31:51.000Z,hugol68,False,1073,1500,30065,29,50,3,12,17,3
1072627252981100545,2018-12-11T23:00:40.000Z,Fernand16164256,False,76,217,623,0,119,96,23,468,9
838543758,2012-09-21T20:53:56.000Z,ruanomeme,False,290,560,1290,0,147,153,32,587,12
85341772,2009-10-26T15:35:33.000Z,wecpaz,False,4,265,205,0,3,0,0,0,0
1326920263552921600,2020-11-12T16:10:29.000Z,P_LosCedros,False,6,6,16,0,6,1,0,0,1
193930222,2010-09-23T00:44:14.000Z,erick12_monas,False,409,1051,20763,3,3,0,0,0,0
1252031388955656192,2020-04-20T00:29:06.000Z,SicYoselin,False,1,43,21,0,2,0,0,0,0
2752060050,2014-08-21T13:04:56.000Z,marionel_,False,534,572,2606,0,1,4,1,5,0
747483198175645696,2016-06-27T17:34:16.000Z,vmelgars,False,31,371,41,0,5,0,0,1,0
998340075585929216,2018-05-20T23:09:57.000Z,carlosa85882141,False,244,2769,739,0,5,0,0,1,1
49829909,2009-06-23T00:45:42.000Z,RickProwler,False,324,785,4328,2,8,1,0,3,0
420083817,2011-11-24T05:09:08.000Z,tazgualin,False,112,546,3658,0,1,0,0,1,0
305240984,2011-05-25T21:48:05.000Z,chrisxxxarauz,False,548,269,36082,3,4,2,3,25,0
1397714525391097858,2021-05-27T00:41:42.000Z,Magaly94733008,False,0,37,25,0,7,0,1,0,0
1362412965824200707,2021-02-18T14:47:23.000Z,DeJicaro,False,1,44,12,0,7,0,0,2,0
3028301909,2015-02-10T15:47:24.000Z,DmartinezMg,False,38,198,77,0,1,0,0,1,0
3019021286,2015-02-14T01:47:51.000Z,gescaby_,False,117,96,735,0,1,0,0,2,0
730070731,2012-08-01T05:45:46.000Z,AngelVsquez2,False,182,820,2566,1,2,0,0,2,0
182188351,2010-08-24T01:17:42.000Z,Loulucivic,False,47,1168,676,1,13,0,0,21,0
1088483634754011137,2019-01-24T17:08:16.000Z,Valiendoverga22,False,1711,0,11,0,1,101,12,670,1
1332839417099259904,2020-11-29T00:11:18.000Z,lamoniba,False,147,254,4803,0,1,0,0,1,0
186591253,2010-09-03T21:37:06.000Z,JorgeGuzman78,False,53,376,446,0,7,0,1,1,0
824526235,2012-09-15T04:13:39.000Z,DeDoneli,False,55,477,7208,0,1,0,0,1,0
1349138834064351236,2021-01-12T23:39:29.000Z,nyaaa_mr,False,2,5,1,0,1,0,0,0,0
921443076,2012-11-02T17:37:03.000Z,dpratt3434,False,46,75,776,0,32,0,7,7,0
399088890,2011-10-26T23:56:47.000Z,loreenaj_,False,413,246,22338,0,2,0,0,18,0
1531666148,2013-06-19T18:43:26.000Z,jaimedwinMV,False,4513,2500,16895,28,1,0,0,0,0
1366614087535390721,2021-03-02T04:59:34.000Z,Habraha64516653,False,2,30,21,0,1,0,1,2,0
1341721961618149383,2020-12-23T12:27:17.000Z,JuanCar54849624,False,10,51,6,0,1,0,0,1,0
275615514,2011-04-01T16:55:11.000Z,kelmatt96,False,1523,2727,41453,3,8,1,3,10,0
1399976678454173696,2021-06-02T06:30:44.000Z,CrissCardona4,False,71,78,504,0,87,2,6,72,0
1702914577,2013-08-26T20:41:34.000Z,TavoR_98,False,103,222,830,0,65,0,21,23,0
226602694,2010-12-14T16:02:32.000Z,pablogonzalezmd,False,1183,1365,8725,12,58,0,19,49,0
1042819608,2012-12-28T18:18:12.000Z,Lupitamichi,False,2196,1183,23108,2,216,25,67,368,4
1405011040258215941,2021-06-16T03:55:44.000Z,GuateSABROSA,False,14,1,67,0,18,15,2,31,0
1078135313959129088,2018-12-27T03:47:44.000Z,Viajeros_guate,False,11,98,193,0,1,0,0,1,0
2502286223,2014-04-22T17:53:26.000Z,navas0407,False,24,279,38,0,2,0,0,0,0
206352959,2010-10-22T19:49:52.000Z,slorena415,False,110,458,16872,17,1,0,0,0,0
714938604,2012-07-24T21:14:26.000Z,Happy_Isaak,False,115,248,2606,0,2,1,0,1,0
302992783,2011-05-22T03:43:50.000Z,AmyAgui,False,46,30,953,0,1,0,0,1,0
116495630,2010-02-22T17:23:28.000Z,george_zapet,False,180,532,10355,1,20,0,0,3,0
372422296,2011-09-12T19:01:27.000Z,abuelao63,False,19,184,146,0,12,0,0,3,0
1314038521540349952,2020-10-08T03:03:02.000Z,JuanPab03062703,False,10,128,24,0,5,0,0,1,0
1244160028581527552,2020-03-29T07:10:59.000Z,Rodro_gl99,False,173,358,3528,0,6,0,0,14,0
458865572,2012-01-09T01:23:37.000Z,eljinsex,False,137,409,323,0,1,0,0,0,0
144419765,2010-05-16T07:01:45.000Z,kinosternon_,False,1568,323,38176,2,1,1,4,19,1
406291212,2011-11-06T14:20:16.000Z,iTrovador,False,833,547,7380,2,91,18,14,143,3
148815152,2010-05-27T17:34:08.000Z,Careviel,False,89,288,308,1,1,0,0,0,0
455518132,2012-01-05T06:09:09.000Z,Gasparin_n,False,259,920,1958,0,1,0,0,1,0
35620144,2009-04-27T00:57:31.000Z,efrenbolivar,False,3319,957,7369,47,1,0,0,1,0
244958873,2011-01-30T14:53:09.000Z,Ignasidc,False,762,1417,1650,4,1,0,0,1,0
1294546992031555586,2020-08-15T08:10:42.000Z,RyzeGaming_GT,False,1206,17,484,2,25,23,39,233,8
1194209245,2013-02-18T17:57:54.000Z,yuriscantillan1,False,20,340,513,0,4,0,1,2,0
1401941179218935811,2021-06-07T16:36:49.000Z,HectorR21780438,False,24,264,90,0,1,0,0,0,0
1267371399708127238,2020-06-01T08:25:05.000Z,malovelo,False,390,168,2177,0,2,24,2,70,0
1136841900370026504,2019-06-07T03:46:45.000Z,esmeaguilar24,False,379,350,842,0,2,0,0,15,0
1352114380406743088,2021-01-21T04:44:15.000Z,IrmaLeonorCifu2,False,0,14,42,0,24,0,5,8,0
279801000,2011-04-10T01:49:52.000Z,dpineda_mendez,False,54,226,1094,1,49,0,0,4,0
1222219676002013184,2020-01-28T18:07:50.000Z,GironVelveth,False,32,614,748,0,129,0,21,119,3
1563989412,2013-07-02T20:11:02.000Z,aramat2021,False,374,374,2873,0,1,0,0,1,0
322779416,2011-06-23T18:43:46.000Z,EdddieGomez,False,31,321,1054,0,2,0,0,0,0
2461141294,2014-04-04T23:42:33.000Z,NemoraPinheiro,False,35906,1096,7775,0,1,0,0,5,0
799545282,2012-09-03T03:37:06.000Z,jrodriguezjove1,False,244,217,2130,1,1,0,1,1,0
716724077113774082,2016-04-03T20:28:31.000Z,SETEPElectronic,False,17,0,293,0,17,0,0,0,0
1401973677101568010,2021-06-07T18:46:08.000Z,EltioBetio2020,False,60,524,3136,1,81,17,12,81,0
261705069,2011-03-06T14:33:47.000Z,El_Chejo,False,954,834,89268,6,291,17,63,176,7
1355131213577678856,2021-01-29T12:33:16.000Z,MarayahsF,False,0,0,15,0,11,0,0,0,0
1363642935988920324,2021-02-22T00:13:20.000Z,YobanyMeja1,False,0,9,56,0,9,0,1,9,0
2595074575,2014-06-29T16:59:45.000Z,agods_son,False,774,814,1413,0,31,4,5,17,0
2177690275,2013-11-06T08:53:21.000Z,majogarrido5,False,149,73,6243,0,49,0,3,8,0
2209863686,2013-11-23T02:43:48.000Z,El201861,False,48,144,1202,2,3,0,0,2,0
103142061,2010-01-09T01:31:59.000Z,djMANU_1,False,266,683,17050,3,9,0,0,0,0
264898378,2011-03-12T16:54:43.000Z,apuntoovalle,False,192,543,16808,4,1,0,0,0,0
174803070,2010-08-04T21:32:54.000Z,Karinilla2017,False,252,572,16262,6,1,0,0,0,0
909194594,2012-10-28T00:24:30.000Z,HugerRodas,False,384,355,6626,0,1,0,0,0,0
327033647,2011-06-30T22:00:14.000Z,NutellaNicolett,False,123,483,2557,0,11,2,5,14,0
818917622204993536,2017-01-10T20:29:10.000Z,cami_madrazo,False,446,317,1592,0,10,1,3,16,0
1357102068834656257,2021-02-03T23:02:12.000Z,GarabatoMemo,False,2,0,32,0,1,0,0,0,0
260309343,2011-03-03T16:39:39.000Z,lindacruzTV,False,63211,735,63294,40,34,89,184,3321,17
1293523020,2013-03-24T04:11:14.000Z,Ritaccruzr,False,2,36,169,0,1,0,0,1,0
57141331,2009-07-15T21:23:02.000Z,ymiquilena,False,641,1962,6934,5,6,0,0,0,0
1393482799,2013-05-01T00:58:56.000Z,NicoCuscu,False,654,1305,22223,1,1,0,0,0,0
89526415,2009-11-12T20:00:15.000Z,cheppo27,False,64,291,351,0,4,0,3,2,0
889568350396919808,2017-07-24T19:29:56.000Z,esdardonortiz,False,4,151,518,0,2,0,0,0,0
1302691147899449344,2020-09-06T19:33:06.000Z,VcacherOS,False,198,260,952,0,1,0,0,0,0
168857396,2010-07-20T23:40:37.000Z,LuisDonaldoMP,False,715,1191,15015,3,14,0,0,1,0
3301090651,2015-07-30T02:12:48.000Z,EstuardoMendezH,False,50,624,3360,0,36,1,1,3,1
281853951,2011-04-14T03:08:20.000Z,ChrisLopezMusic,False,775,127,7631,3,4,0,0,0,0
405290350,2011-11-05T03:31:00.000Z,sofii_goomez,False,87041,541,29588,83,590,9033,2503,87608,602
4920185191,2016-02-17T08:42:08.000Z,RDarkness59,False,71,836,281,0,16,0,1,4,0
57837448,2009-07-18T03:05:17.000Z,Fulgorelf,False,434,3303,22883,6,1,0,0,0,0
1673574596,2013-08-15T16:34:25.000Z,Ilseeee_20,False,194,266,1204,0,29,0,0,17,0
388602425,2011-10-11T01:17:41.000Z,alfuentesj,False,647,620,31264,1,6,0,5,3,3
4786627700,2016-01-20T02:37:23.000Z,amyarreaga1,False,115,490,7905,0,47,1,3,13,0
340630793,2011-07-23T00:58:19.000Z,lapelagaver,False,277,312,119797,5,1,0,0,1,0
253884792,2011-02-18T04:49:58.000Z,EdgarOMeany,False,244,515,4212,2,3,0,3,7,0
47381826,2009-06-15T16:58:07.000Z,Billy_Mayorga,False,736,167,11811,0,54,0,0,1,0
978306509955391488,2018-03-26T16:23:42.000Z,TraposAlSolGT,False,1183,1119,5933,1,51,160,45,391,6
1626024661,2013-07-27T18:02:57.000Z,javtu,False,86,27,1766,8,70,0,0,0,0
373105941,2011-09-14T00:36:50.000Z,SenderContreras,False,508,904,3216,0,4,0,1,0,0
809169168930963456,2016-12-14T22:52:18.000Z,MagdielBest,False,1,31,43,0,2,0,0,1,0
32994107,2009-04-18T20:04:01.000Z,Anadela,False,250,396,28904,11,2,1,2,3,0
1445069547623653389,2021-10-04T16:53:39.000Z,alejand31219727,False,1,143,6,0,2,0,0,0,0
2770184947,2014-08-26T15:02:21.000Z,APASITGuatemala,False,369,261,968,3,1,0,0,1,0
1291490047510941696,2020-08-06T21:43:55.000Z,MiNumer86696015,False,12,96,40,0,1,0,0,0,0
1297803009108451328,2020-08-24T07:49:02.000Z,GuilleZecena,False,66,67,328,0,9,0,0,2,0
62051376,2009-08-01T15:12:50.000Z,1_aprendiz,False,94,130,3096,6,18,3,3,25,0
138891431,2010-04-30T23:03:38.000Z,jorgebelia24fit,False,103,114,1392,1,28,0,0,1,0
861046284064628736,2017-05-07T02:33:26.000Z,pachondecarton,False,114,456,3266,0,227,35,44,172,3
235596519,2011-01-08T16:15:12.000Z,jtyomas9,False,685,336,22117,0,981,146,460,1566,41
42753942,2009-05-26T23:25:39.000Z,pceduardored,False,543,1423,11846,6,758,69,45,284,3
469836974,2012-01-21T01:44:31.000Z,ManuelOP2310,False,67,273,3265,0,9,0,2,2,0
2180986884,2013-11-07T22:47:40.000Z,_alexiarenee_,False,314,1486,5789,0,21,0,0,6,1
292141945,2011-05-03T05:10:37.000Z,juliochavez7,False,96,600,958,0,1,0,0,1,0
968332727291404295,2018-02-27T03:51:27.000Z,Contrerasgtm,False,58,713,1739,0,1,0,0,0,0
78735877,2009-09-30T23:12:12.000Z,Miichaelito,False,446,865,16668,0,351,8,64,151,3
2752172399,2014-08-27T01:04:48.000Z,jenriquevelas,False,33,345,61,0,3,0,0,1,0
321702355,2011-06-22T00:32:37.000Z,alejandracastu,False,770,721,17808,1,2,1,0,3,0
2827099094,2014-09-22T23:35:59.000Z,UNESCOgt,False,4096,304,10252,52,1,1,0,2,0
307466175,2011-05-29T17:51:49.000Z,_itzep,False,867,2358,20713,1,57,7,32,150,1
107502827,2010-01-22T19:45:59.000Z,chinoxville,False,514,695,13691,0,1198,96,397,1239,15
304200366,2011-05-24T03:14:18.000Z,danieeeeela,False,318,299,7145,0,9,2,2,13,1
1173637343456243713,2019-09-16T16:38:52.000Z,Eerickjr,False,53,104,203,0,46,0,30,35,0
67733518,2009-08-21T22:08:40.000Z,Jestany04,False,472,263,24725,2,10,0,4,10,0
375862156,2011-09-18T21:31:51.000Z,pamelamezquita1,False,174,163,6770,0,15,0,12,10,0
3178163394,2015-04-28T13:13:25.000Z,Barrios_Chub,False,5,102,30,0,12,0,0,0,0
817206070309515266,2017-01-06T03:08:04.000Z,sowin_n,False,499,505,4412,2,1,0,0,0,0
589544196,2012-05-24T22:08:43.000Z,DTLMIV,False,218,251,1750,1,3,0,0,0,0
738857193231908864,2016-06-03T22:17:36.000Z,luisbarriosud,False,19,194,198,1,5,0,1,0,0
1411064808,2013-05-07T19:52:24.000Z,chun_fredy,False,494,746,8946,0,339,18,26,244,2
1168539223047200769,2019-09-02T15:00:50.000Z,BalamGaming,False,56,51,238,1,61,103,6,214,12
1399959284222398466,2021-06-02T05:21:36.000Z,FlowKoka,False,0,152,10,0,3,0,0,2,0
1942613792,2013-10-07T01:44:34.000Z,RedesInfoChiriq,False,89,258,2655,1,1,0,0,0,0
1336300171370635264,2020-12-08T13:23:00.000Z,AngelEbrahan,False,27,114,211,0,110,8,5,140,1
411606637,2011-11-13T16:55:59.000Z,romanpos74,False,19,45,35,0,3,0,0,0,0
1304630378599256065,2020-09-12T03:58:26.000Z,grace502gt,False,18,403,663,0,7,34,6,61,1
1004373396,2012-12-11T16:36:34.000Z,RossanaRubio,False,68,293,963,0,1,0,0,0,0
199861676,2010-10-07T22:19:22.000Z,vhebfutbol,False,276,35,1119,0,16,4,7,103,1
1338338722983636992,2020-12-14T04:23:37.000Z,Alfonso12621144,False,385,597,625,0,43,15,16,235,0
82784421,2009-10-16T03:12:45.000Z,jrgarciag7,False,379,820,20496,0,18,1,0,7,0
1478302524,2013-06-02T22:14:46.000Z,Estuardo_Sotoj,False,1300,869,11553,5,7,1,1,7,0
260756524,2011-03-04T14:48:26.000Z,kasilvgu,False,298,1006,9611,0,1,0,0,0,0
1414095437640896513,2021-07-11T05:33:29.000Z,beluna01,False,5,25,2,0,1,0,0,0,0
228979133,2010-12-21T05:54:03.000Z,hey_blessed,False,76,704,904,0,1,0,0,0,0
1315478542948458498,2020-10-12T02:25:13.000Z,MarcosGuisel,False,2,91,8,0,1,0,0,0,0
962342774761811968,2018-02-10T15:09:31.000Z,tiu_ceci,False,91,181,2070,0,11,0,0,4,0
1432770223220854786,2021-08-31T18:20:31.000Z,GspZuly,False,0,17,5,0,1,0,0,1,0
1403965870536380419,2021-06-13T06:42:20.000Z,El_Rodriiiii,False,1,4,7,0,3,0,0,0,0
279192852,2011-04-08T19:39:11.000Z,elpatzy,False,274,397,9489,0,201,9,103,122,1
1642102800,2013-08-03T05:35:42.000Z,mymoodON_Mury,False,363,355,7336,3,1,0,0,1,0
1176869286092189698,2019-09-25T14:41:26.000Z,lilmadelcid,False,462,585,2341,0,2,0,2,18,0
598708755,2012-06-03T20:17:55.000Z,selcho47,False,45,180,764,0,1,0,0,0,0
186984883,2010-09-04T23:27:25.000Z,fxdxspx,False,1892,596,28804,4,67,36,50,477,8
